Date,Bar Name,Alcohol Type,Brand Name,Consumed (ml),Purchase (ml),Opening Balance (ml),Closing Balance (ml),Next_Day_Consumption,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,IsHolidaySeason,Consumption_Lag_1,Purchase_Lag_1,Consumption_Lag_2,Purchase_Lag_2,Consumption_Lag_3,Purchase_Lag_3,Consumption_Lag_7,Purchase_Lag_7,Consumption_Lag_14,Purchase_Lag_14,Consumption_Mean_3,Consumption_Std_3,Consumption_Mean_7,Consumption_Std_7,Consumption_Mean_14,Consumption_Std_14,Inventory_Ratio,Stockout_Risk,Inventory_Turnover,Alcohol_Beer,Alcohol_Rum,Alcohol_Vodka,Alcohol_Whiskey,Alcohol_Wine,Bar_Anderson's Bar,Bar_Brown's Bar,Bar_Johnson's Bar,Bar_Smith's Bar,Bar_Taylor's Bar,Bar_Thomas's Bar
2023-11-14,Brown's Bar,Beer,Coors,261.95,0.0,2371.49999999999,2109.54999999999,512.75,1,14,11,46,0,0,598.82,1711.7,237.04,589.48,979.89,0.0,182.05,0.0,296.91,1209.79,365.93666666666655,202.06709834441926,436.7042857142857,269.8938067004097,383.7685714285714,224.01140485585663,8.022627876022021,4.8306143745522245,0.11041095890411005,True,False,False,False,False,False,True,False,False,False,False
2023-11-15,Brown's Bar,Beer,Coors,512.75,0.0,2109.54999999999,1596.79999999999,100.27,2,15,11,46,0,0,261.95,0.0,598.82,1711.7,237.04,589.48,399.6,0.0,588.56,0.0,457.8399999999999,175.01908553069262,452.86857142857144,270.688392524724,378.3535714285714,219.55209511840036,3.1081265206812456,3.5259677989198788,0.24294615147710424,True,False,False,False,False,False,True,False,False,False,False
2023-11-30,Brown's Bar,Beer,Coors,100.27,565.0,1596.79999999999,2061.52999999999,280.73,3,30,11,48,0,0,512.75,0.0,261.95,0.0,598.82,1711.7,309.68,1662.19,188.03,1154.21,291.6566666666666,207.83840389430716,422.95285714285717,299.2188081607553,372.085,226.54560979906623,20.35676903327728,4.874136597459335,0.06275503817749445,True,False,False,False,False,False,True,False,False,False,False
2023-12-21,Brown's Bar,Beer,Coors,280.73,0.0,2061.52999999999,1780.79999999999,938.99,3,21,12,51,0,1,100.27,565.0,512.75,0.0,261.95,0.0,269.95,0.0,439.94,1118.87,297.9166666666666,206.77638582133395,424.49285714285713,298.3265091983551,360.71285714285716,226.8731853982468,6.3209455861995165,4.195123592858682,0.1361095353764558,True,False,False,False,False,False,True,False,False,False,False
2023-12-23,Brown's Bar,Beer,Coors,938.99,0.0,1780.79999999999,841.809999999999,480.28,5,23,12,51,1,1,280.73,0.0,100.27,565.0,512.75,0.0,979.89,0.0,185.0,0.0,439.9966666666666,441.4603186395502,418.65000000000003,285.7722249741334,414.56928571428574,267.7615165221093,0.8955520803412792,2.01077272184402,0.5269895611179736,True,False,False,False,False,False,True,False,False,False,False
2023-12-24,Brown's Bar,Beer,Coors,480.28,0.0,841.809999999999,361.529999999999,0.0,6,24,12,51,1,1,938.99,0.0,280.73,0.0,100.27,565.0,237.04,589.48,240.72,0.0,566.6666666666666,337.52562722456094,453.3985714285714,274.57798214888317,431.68071428571426,263.4163268832844,0.7511843417553171,0.7973778983486598,0.569855602092999,True,False,False,False,False,False,True,False,False,False,False
2023-01-03,Brown's Bar,Beer,Heineken,394.25,0.0,2182.19,1787.94,198.65,1,3,1,1,0,1,,,,,,,,,,,394.25,,394.25,,394.25,,4.523567362428842,4.215106997797402,0.1805843742413624,True,False,False,False,False,False,True,False,False,False,False
2023-01-04,Brown's Bar,Beer,Heineken,198.65,1779.27,1787.94,3368.56,280.87,2,4,1,1,0,1,394.25,0.0,,,,,,,,,296.45,138.3100864000887,296.45,138.3100864000887,296.45,138.3100864000887,16.872326571500125,8.114442242043827,0.11104341118204077,True,False,False,False,False,False,True,False,False,False,False
2023-01-10,Brown's Bar,Beer,Heineken,280.87,1574.01,3368.56,4661.7,379.86,1,10,1,2,0,1,198.65,1779.27,394.25,0.0,,,,,,,291.25666666666666,98.21279006999715,291.25666666666666,98.21279006999715,291.25666666666666,98.21279006999715,16.538475183595274,12.203220595054672,0.08335509680789184,True,False,False,False,False,False,True,False,False,False,False
2023-01-15,Brown's Bar,Beer,Heineken,379.86,650.77,4661.7,4932.61,551.78,6,15,1,2,1,1,280.87,1574.01,198.65,1779.27,394.25,0.0,,,,,286.46,90.73423885171464,313.4075,91.61407692962183,313.4075,91.61407692962183,12.951241926167095,11.690113521327993,0.08146781907478501,True,False,False,False,False,False,True,False,False,False,False
2023-01-18,Brown's Bar,Beer,Heineken,551.78,1264.43,4932.61,5645.26,320.74,2,18,1,3,0,1,379.86,650.77,280.87,1574.01,198.65,1779.27,,,,,404.17,137.08132294371836,361.082,132.88771226114173,361.082,132.88771226114173,10.212489598031768,12.254493469119417,0.11184102513169869,True,False,False,False,False,False,True,False,False,False,False
2023-01-20,Brown's Bar,Beer,Heineken,320.74,1776.94,5645.26,7101.46,132.53,4,20,1,3,0,1,551.78,1264.43,379.86,650.77,280.87,1574.01,,,,,417.46000000000004,120.02162471821488,354.35833333333335,119.99400575306528,354.35833333333335,119.99400575306528,22.072045751227698,19.072148494300635,0.05680574397920039,True,False,False,False,False,False,True,False,False,False,False
2023-01-25,Brown's Bar,Beer,Heineken,132.53,0.0,7101.46,6968.93,0.0,2,25,1,4,0,1,320.74,1776.94,551.78,1264.43,379.86,650.77,,,,,335.01666666666665,209.9893045689074,322.6685714285714,137.94378654951822,322.6685714285714,137.94378654951822,52.18999475773234,21.597796057874515,0.018659731980187146,True,False,False,False,False,False,True,False,False,False,False
2023-01-26,Brown's Bar,Beer,Heineken,0.0,583.65,6968.93,7552.58,508.25,3,26,1,4,0,1,132.53,0.0,320.74,1776.94,551.78,1264.43,394.25,0.0,,,151.09,161.17348448178447,266.34714285714284,178.39904350587062,282.335,171.24400327352447,7552.58,28.356151746110072,0.0,True,False,False,False,False,False,True,False,False,False,False
2023-02-10,Brown's Bar,Beer,Heineken,508.25,0.0,7552.58,7044.33,404.14,4,10,2,6,0,0,0.0,583.65,132.53,0.0,320.74,1776.94,198.65,1779.27,,,213.59333333333333,263.6436299881591,310.57571428571424,196.2983425687494,307.43666666666667,177.0022262571858,13.832754050073637,22.681522334098428,0.06728597565657608,True,False,False,False,False,False,True,False,False,False,False
2023-02-21,Brown's Bar,Beer,Heineken,404.14,0.0,7044.33,6640.19,444.71,1,21,2,8,0,0,508.25,0.0,0.0,583.65,132.53,0.0,280.87,1574.01,,,304.13,268.47907870074346,328.1857142857143,198.70384041391372,317.10699999999997,169.65805021015393,16.389865231771733,20.233025725852084,0.057362820478245875,True,False,False,False,False,False,True,False,False,False,False
2023-02-23,Brown's Bar,Beer,Heineken,444.71,0.0,6640.19,6195.48,102.29,3,23,2,8,0,0,404.14,0.0,508.25,0.0,0.0,583.65,379.86,650.77,,,452.3666666666666,52.475627040877924,337.44999999999993,202.9803708079511,328.7072727272727,165.48624777249069,13.900249040856162,18.359697732997482,0.06696239679936879,True,False,False,False,False,False,True,False,False,False,False
2023-03-02,Brown's Bar,Beer,Heineken,102.29,0.0,6195.48,6093.19,121.11,3,2,3,9,0,0,444.71,0.0,404.14,0.0,508.25,0.0,551.78,1264.43,,,317.0466666666667,187.08768167181216,273.2371428571429,194.8101747611664,309.83916666666664,170.78686831882456,58.991093039016356,22.300006273984916,0.01650775924395786,True,False,False,False,False,False,True,False,False,False,False
2023-03-06,Brown's Bar,Beer,Heineken,121.11,0.0,6093.19,5972.08,369.33,0,6,3,10,0,0,102.29,0.0,444.71,0.0,404.14,0.0,320.74,1776.94,,,222.70333333333335,192.49355348513186,244.71857142857144,201.204294555606,295.32153846153847,171.68976303428587,48.90737859307182,24.403869167498524,0.01987302660402777,True,False,False,False,False,False,True,False,False,False,False
2023-03-12,Brown's Bar,Beer,Heineken,369.33,0.0,5972.08,5602.75,314.37,6,12,3,10,1,0,121.11,0.0,102.29,0.0,444.71,0.0,132.53,0.0,,,197.57666666666668,149.04010780099873,278.54714285714283,199.09383706469384,300.60785714285714,166.1358380352365,15.12907406907353,20.114189442156498,0.06183242146430317,True,False,False,False,False,False,True,False,False,False,False
2023-03-14,Brown's Bar,Beer,Heineken,314.37,0.0,5602.75,5288.38,339.7,1,14,3,11,0,0,369.33,0.0,121.11,0.0,102.29,0.0,0.0,583.65,394.25,0.0,268.27,130.37330861798358,323.45714285714286,156.7410525584885,294.90214285714285,164.03078745624703,16.768811237593937,16.3495539263316,0.05609993308052644,True,False,False,False,False,False,True,False,False,False,False
2023-03-17,Brown's Bar,Beer,Heineken,339.7,1054.68,5288.38,6003.36,125.06,4,17,3,11,0,0,314.37,0.0,369.33,0.0,121.11,0.0,508.25,0.0,198.65,1779.27,341.13333333333327,27.508021254414686,299.3785714285714,135.0700636001641,304.97714285714284,161.983043814828,17.620663340181977,20.05273781404338,0.06422302802975018,True,False,False,False,False,False,True,False,False,False,False
2023-03-19,Brown's Bar,Beer,Heineken,125.06,1046.21,6003.36,6924.51,281.68,6,19,3,11,1,0,339.7,1054.68,314.37,0.0,369.33,0.0,404.14,0.0,280.87,1574.01,259.71,117.296074529372,259.51,140.08867370347969,293.84785714285715,168.96871677592011,54.930271299381246,26.68301799545297,0.020828198175992112,True,False,False,False,False,False,True,False,False,False,False
2023-03-20,Brown's Bar,Beer,Heineken,281.68,0.0,6924.51,6642.83,508.06,0,20,3,12,0,0,125.06,1046.21,339.7,1054.68,314.37,0.0,444.71,0.0,379.86,650.77,248.81333333333336,111.03038202822381,236.22,115.57430452599174,286.835,167.15193455931967,23.49946936465261,28.121369909406486,0.04067281687558028,True,False,False,False,False,False,True,False,False,False,False
2023-03-21,Brown's Bar,Beer,Heineken,508.06,0.0,6642.83,6134.77,305.32,1,21,3,12,0,0,281.68,0.0,125.06,1046.21,339.7,1054.68,102.29,0.0,551.78,1264.43,304.93333333333334,192.55593507688445,294.1871428571429,136.9811010947965,283.71214285714285,162.15498669618387,12.051172749774095,20.85329066531994,0.07647095124348456,True,False,False,False,False,False,True,False,False,False,False
2023-03-27,Brown's Bar,Beer,Heineken,305.32,0.0,6134.77,5829.45,112.2,0,27,3,13,0,0,508.06,0.0,281.68,0.0,125.06,1046.21,121.11,0.0,320.74,1776.94,365.02,124.43891513509756,320.5028571428571,113.94703282874981,282.61071428571427,161.93635252370396,19.030588926612694,18.18844940094138,0.04976066573551485,True,False,False,False,False,False,True,False,False,False,False
2023-04-04,Brown's Bar,Beer,Heineken,112.2,0.0,5829.45,5717.25,318.34,1,4,4,14,0,0,305.32,0.0,508.06,0.0,281.68,0.0,369.33,0.0,132.53,0.0,308.5266666666667,197.94948076045398,283.77000000000004,135.07061646906533,281.15857142857146,163.46960154282945,50.505742049469966,20.147478591817315,0.019243797648552,True,False,False,False,False,False,True,False,False,False,False
2023-04-08,Brown's Bar,Beer,Heineken,318.34,587.57,5717.25,5986.48,225.5,5,8,4,14,1,0,112.2,0.0,305.32,0.0,508.06,0.0,314.37,0.0,0.0,583.65,245.28666666666663,115.44013917755521,284.33714285714285,135.2287580009378,303.8971428571429,142.09524370476473,18.746414479864722,21.054161056291324,0.05567087832815983,True,False,False,False,False,False,True,False,False,False,False
2023-04-10,Brown's Bar,Beer,Heineken,225.5,0.0,5986.48,5760.98,537.02,0,10,4,15,0,0,318.34,587.57,112.2,0.0,305.32,0.0,339.7,1054.68,508.25,0.0,218.67999999999998,103.23908755892788,268.0228571428571,134.32210909033628,283.7007142857143,130.4310130926446,25.434790286975716,21.494360822104724,0.03766192120892262,True,False,False,False,False,False,True,False,False,False,False
2023-04-11,Brown's Bar,Beer,Heineken,537.02,0.0,5760.98,5223.96,171.5,1,11,4,15,0,0,225.5,0.0,318.34,587.57,112.2,0.0,125.06,1046.21,404.14,0.0,360.28666666666663,159.94005043557206,326.8742857142857,150.5164574453729,293.19214285714287,143.99867981117964,9.7096018735363,15.981556911350804,0.0932006011822325,True,False,False,False,False,False,True,False,False,False,False
2023-04-17,Brown's Bar,Beer,Heineken,171.5,0.0,5223.96,5052.46,509.28,0,17,4,16,0,0,537.02,0.0,225.5,0.0,318.34,587.57,281.68,0.0,444.71,0.0,311.34,197.30077749466673,311.1342857142857,161.39787058251858,273.6771428571429,140.35194243420696,29.2896231884058,16.238840372094735,0.03282321778539932,True,False,False,False,False,False,True,False,False,False,False
2023-04-21,Brown's Bar,Beer,Heineken,509.28,0.0,5052.46,4543.18,460.84,4,21,4,16,0,0,171.5,0.0,537.02,0.0,225.5,0.0,508.06,0.0,102.29,0.0,405.93333333333334,203.49844651331702,311.3085714285714,161.6464301522071,302.7478571428572,144.2184092153058,8.90330798777142,14.593815965784984,0.10077847652895243,True,False,False,False,False,False,True,False,False,False,False
2023-04-24,Brown's Bar,Beer,Heineken,460.84,0.0,4543.18,4082.34,439.96,0,24,4,17,0,0,509.28,0.0,171.5,0.0,537.02,0.0,305.32,0.0,121.11,0.0,380.53999999999996,182.64692606228007,333.5257142857143,171.0974310012809,327.0142857142857,139.81942336260204,8.839294993937296,12.239955796940052,0.1014132362714505,True,False,False,False,False,False,True,False,False,False,False
2023-05-02,Brown's Bar,Beer,Heineken,439.96,0.0,4082.34,3642.38,345.04,1,2,5,18,0,0,460.84,0.0,509.28,0.0,171.5,0.0,112.2,0.0,369.33,0.0,470.02666666666664,35.56137980075242,380.34857142857135,142.96999165659096,332.0592857142857,142.70812366851794,8.260114296081278,9.57642613542465,0.1077451302120323,True,False,False,False,False,False,True,False,False,False,False
2023-05-12,Brown's Bar,Beer,Heineken,345.04,0.0,3642.38,3297.34,474.18,4,12,5,19,0,0,439.96,0.0,460.84,0.0,509.28,0.0,318.34,587.57,314.37,0.0,415.28,61.71901489816575,384.16285714285715,141.38735324328988,334.25,142.65108325507433,9.528782799676337,8.58318272756346,0.09470327004045694,True,False,False,False,False,False,True,False,False,False,False
2023-05-16,Brown's Bar,Beer,Heineken,474.18,723.01,3297.34,3546.17,519.54,1,16,5,20,0,0,345.04,0.0,439.96,0.0,460.84,0.0,225.5,0.0,339.7,1054.68,419.7266666666667,66.90534906368357,419.6885714285714,125.19115456354075,343.85571428571427,147.49191272297378,7.462793046845406,8.449527200441144,0.14376322635022465,True,False,False,False,False,False,True,False,False,False,False
2023-05-25,Brown's Bar,Beer,Heineken,519.54,0.0,3546.17,3026.63,514.88,3,25,5,21,0,0,474.18,723.01,345.04,0.0,439.96,0.0,537.02,0.0,125.06,1046.21,446.25333333333333,90.53997201972925,417.1914285714286,122.60841779537685,372.03285714285715,139.96656757012593,5.814404272486265,7.254775128923344,0.14646605603903956,True,False,False,False,False,False,True,False,False,False,False
2023-05-27,Brown's Bar,Beer,Heineken,514.88,1278.08,3026.63,3789.83,455.44,5,27,5,21,1,0,519.54,0.0,474.18,723.01,345.04,0.0,171.5,0.0,281.68,0.0,502.8666666666666,24.952405361675794,466.24571428571426,61.280044293157765,388.69,142.24451921305734,7.346340234162984,8.12839643106639,0.17006041028791496,True,False,False,False,False,False,True,False,False,False,False
2023-06-05,Brown's Bar,Beer,Heineken,455.44,0.0,3789.83,3334.39,496.14,0,5,6,23,0,0,514.88,1278.08,519.54,0.0,474.18,723.01,509.28,0.0,508.06,0.0,496.61999999999995,35.738959134256454,458.55428571428564,58.284031791775654,384.93142857142857,139.51678470057576,7.305209885198493,7.271527284509079,0.12014255453291232,True,False,False,False,False,False,True,False,False,False,False
2023-06-06,Brown's Bar,Beer,Heineken,496.14,510.94,3334.39,3349.19,577.25,1,6,6,23,0,0,455.44,0.0,514.88,1278.08,519.54,0.0,460.84,0.0,305.32,0.0,488.82,30.388570219739716,463.59714285714284,60.016134973378676,398.56142857142856,140.458759885496,6.736915154684797,7.224354273106577,0.14875022111357292,True,False,False,False,False,False,True,False,False,False,False
2023-07-15,Brown's Bar,Beer,Heineken,577.25,0.0,3349.19,2771.94,198.76,5,15,7,28,1,0,496.14,510.94,455.44,0.0,514.88,1278.08,439.96,0.0,112.2,0.0,509.60999999999996,62.01209317544488,483.21000000000004,72.20021583531872,431.7792857142857,121.19640617065055,4.793670557717251,5.736512075495126,0.17230366038941075,True,False,False,False,False,False,True,False,False,False,False
2023-07-22,Brown's Bar,Beer,Heineken,198.76,0.0,2771.94,2573.18,172.65,5,22,7,29,1,0,577.25,0.0,496.14,510.94,455.44,0.0,345.04,0.0,318.34,587.57,424.05,199.27718409291123,462.3128571428571,122.50254864209755,423.23785714285714,133.40497258513096,12.881357629154985,5.565884574144286,0.07167843516267931,True,False,False,False,False,False,True,False,False,False,False
2023-07-28,Brown's Bar,Beer,Heineken,172.65,0.0,2573.18,2400.53,566.54,4,28,7,30,0,0,198.76,0.0,577.25,0.0,496.14,510.94,474.18,723.01,225.5,0.0,316.22,226.4352638172774,419.2371428571429,163.7153872542514,419.4628571428571,140.01484330261178,13.823956233803628,5.7259478099677645,0.06706990187166399,True,False,False,False,False,False,True,False,False,False,False
2023-08-04,Brown's Bar,Beer,Heineken,566.54,0.0,2400.53,1833.99,445.85,4,4,8,31,0,0,172.65,0.0,198.76,0.0,577.25,0.0,519.54,0.0,537.02,0.0,312.65000000000003,220.26241644910735,425.95142857142855,169.38037336407177,421.5714285714285,142.12773008579518,3.2314726715297604,4.30563176217275,0.23590794202029536,True,False,False,False,False,False,True,False,False,False,False
2023-08-12,Brown's Bar,Beer,Heineken,445.85,0.0,1833.99,1388.14,0.0,5,12,8,32,1,0,566.54,0.0,172.65,0.0,198.76,0.0,514.88,1278.08,171.5,0.0,395.0133333333333,201.8058671925406,416.09000000000003,165.30032929993408,441.16785714285714,122.56277544925358,3.1065010629965313,3.336153236078733,0.24297135134251413,True,False,False,False,False,False,True,False,False,False,False
2023-08-15,Brown's Bar,Beer,Heineken,0.0,0.0,1388.14,1388.14,102.94,1,15,8,33,0,0,445.85,0.0,566.54,0.0,172.65,0.0,455.44,0.0,509.28,0.0,337.46333333333337,298.41689803584063,351.02714285714285,225.79320595877738,404.7907142857143,167.9617410403235,1388.14,3.9545090123270894,0.0,True,False,False,False,False,False,True,False,False,False,False
2023-08-26,Brown's Bar,Beer,Heineken,102.94,0.0,1388.14,1285.2,540.62,5,26,8,34,1,0,0.0,0.0,445.85,0.0,566.54,0.0,496.14,510.94,460.84,0.0,182.93000000000006,233.44026152315706,294.85571428571427,232.48595461928042,379.2264285714285,185.1335853089348,12.364825861073697,4.358742048168838,0.07410340210489942,True,False,False,False,False,False,True,False,False,False,False
2023-08-30,Brown's Bar,Beer,Heineken,540.62,0.0,1285.2,744.580000000001,326.98,2,30,8,35,0,0,102.94,0.0,0.0,0.0,445.85,0.0,577.25,0.0,439.96,0.0,214.52,287.0628300564181,289.62285714285713,225.37383260664834,386.4164285714286,189.57510184649743,1.3747276688453176,2.570860626627736,0.4203234333696159,True,False,False,False,False,False,True,False,False,False,False
2023-09-14,Brown's Bar,Beer,Heineken,326.98,1256.12,744.580000000001,1673.72,581.23,3,14,9,37,0,0,540.62,0.0,102.94,0.0,0.0,0.0,198.76,0.0,345.04,0.0,323.5133333333334,218.86059246317808,307.94,221.94258258988222,385.12642857142856,189.93940995879314,5.103116043661199,5.435214652204975,0.43855790123125565,True,False,False,False,False,False,True,False,False,False,False
2023-09-17,Brown's Bar,Beer,Heineken,581.23,0.0,1673.72,1092.49,190.78,6,17,9,37,1,0,326.98,1256.12,540.62,0.0,102.94,0.0,172.65,0.0,474.18,723.01,482.9433333333334,136.5859217977217,366.3085714285714,233.83999831997457,392.7728571428571,195.86263924686412,1.876389055871391,2.982430893547985,0.3470610012419987,True,False,False,False,False,False,True,False,False,False,False
2023-09-23,Brown's Bar,Beer,Heineken,190.78,0.0,1092.49,901.710000000001,270.26,5,23,9,38,1,0,581.23,0.0,326.98,1256.12,540.62,0.0,566.54,0.0,519.54,0.0,366.33,198.17698529344926,312.62857142857143,223.09703661774415,369.29,199.1750750161583,4.701793721973099,2.884285322610129,0.17446890232192339,True,False,False,False,False,False,True,False,False,False,False
2023-09-28,Brown's Bar,Beer,Heineken,270.26,1517.82,901.710000000001,2149.27,148.2,3,28,9,39,0,0,190.78,0.0,581.23,0.0,326.98,1256.12,445.85,0.0,514.88,1278.08,347.42333333333335,206.34542794385663,287.5442857142857,215.3587408532674,351.81714285714287,196.1270230244663,7.923283934232839,7.474570376737,0.2993874001617349,True,False,False,False,False,False,True,False,False,False,False
2023-10-03,Brown's Bar,Beer,Heineken,148.2,0.0,2149.27,2001.07,401.17,1,3,10,40,0,0,270.26,1517.82,190.78,0.0,581.23,0.0,0.0,0.0,455.44,0.0,203.08,61.95263029121482,308.7157142857142,187.91568657753075,329.87142857142857,200.77449312626808,13.411997319034853,6.481918177148649,0.06892157729029377,True,False,False,False,False,False,True,False,False,False,False
2023-10-07,Brown's Bar,Beer,Heineken,401.17,0.0,2001.07,1599.9,526.57,5,7,10,40,1,0,148.2,0.0,270.26,1517.82,190.78,0.0,102.94,0.0,496.14,510.94,273.21,126.51079835334204,351.32,166.01812441216572,323.08785714285716,196.27868234020926,3.9781684362334335,4.5539678925196405,0.2003776091745044,True,False,False,False,False,False,True,False,False,False,False
2023-10-13,Brown's Bar,Beer,Heineken,526.57,0.0,1599.9,1073.33,243.37,4,13,10,41,0,0,401.17,0.0,148.2,0.0,270.26,1517.82,540.62,0.0,577.25,0.0,358.6466666666667,192.73593238764101,349.3128571428571,163.41255456811203,319.46785714285716,191.6431581462946,2.0344788369315916,3.072689647839227,0.3289212318071085,True,False,False,False,False,False,True,False,False,False,False
2023-10-24,Brown's Bar,Beer,Heineken,243.37,530.89,1073.33,1360.85,196.56,1,24,10,43,0,0,526.57,0.0,401.17,0.0,148.2,0.0,326.98,1256.12,198.76,0.0,390.37000000000006,141.90856210955,337.36857142857144,168.29955866733297,322.6542857142857,189.84419752540742,5.568809592012112,4.033718950871873,0.22653188498878374,True,False,False,False,False,False,True,False,False,False,False
2023-10-28,Brown's Bar,Beer,Heineken,196.56,0.0,1360.85,1164.29,538.12,5,28,10,43,1,0,243.37,530.89,526.57,0.0,401.17,0.0,581.23,0.0,172.65,0.0,322.1666666666667,178.55905475033558,282.4157142857143,134.88784882970296,324.3621428571429,188.49368478213594,5.893348856043733,4.1226105386689325,0.1443330763299923,True,False,False,False,False,False,True,False,False,False,False
2023-11-13,Brown's Bar,Beer,Heineken,538.12,0.0,1164.29,626.170000000001,307.51,0,13,11,46,0,0,196.56,0.0,243.37,530.89,526.57,0.0,190.78,0.0,566.54,0.0,326.0166666666667,185.17197961174722,332.0357142857143,157.54415115104962,322.33214285714286,185.8189594606937,1.1614668348419666,1.8858513498978196,0.4617906272258408,True,False,False,False,False,False,True,False,False,False,False
2023-11-22,Brown's Bar,Beer,Heineken,307.51,1027.66,626.170000000001,1346.32,341.2,2,22,11,47,0,0,538.12,0.0,196.56,0.0,243.37,530.89,270.26,1517.82,445.85,0.0,347.3966666666667,174.23839425721684,337.35714285714283,155.72839922059666,312.45071428571424,182.3920022059117,4.363942821950666,3.9907855176794413,0.49031363107291404,True,False,False,False,False,False,True,False,False,False,False
2023-11-26,Brown's Bar,Beer,Heineken,341.2,0.0,1346.32,1005.12,511.13,6,26,11,47,1,0,307.51,1027.66,538.12,0.0,196.56,0.0,148.2,0.0,0.0,0.0,395.61000000000007,124.56154743740143,364.92857142857144,131.92236548169424,336.82214285714286,158.6855849290845,2.937229690239626,2.7542924251321197,0.25324347593741653,True,False,False,False,False,False,True,False,False,False,False
2023-12-13,Brown's Bar,Beer,Heineken,511.13,1346.29,1005.12,1840.28,575.55,2,13,12,50,0,1,341.2,0.0,307.51,1027.66,538.12,0.0,401.17,0.0,102.94,0.0,386.6133333333333,109.14235764969226,380.63714285714286,143.03563958145597,365.97857142857146,149.6497199800583,3.5933844922187728,4.834735743828017,0.5080209120184471,True,False,False,False,False,False,True,False,False,False,False
2023-12-17,Brown's Bar,Beer,Heineken,575.55,0.0,1840.28,1264.73,111.63,6,17,12,50,1,1,511.13,1346.29,341.2,0.0,307.51,1027.66,526.57,0.0,540.62,0.0,475.96,121.06889484917266,387.63428571428574,152.26460968296192,368.47357142857135,153.0381821943159,2.1936172057930796,3.2626886903708945,0.3125814650677789,True,False,False,False,False,False,True,False,False,False,False
2023-01-05,Brown's Bar,Beer,Miller,135.16,1733.4,562.38,2160.62,442.45,3,5,1,1,0,1,,,,,,,,,,,135.16,,135.16,,135.16,,15.868243243243242,5.805376108827245,0.23990911995455996,True,False,False,False,False,False,True,False,False,False,False
2023-02-01,Brown's Bar,Beer,Miller,442.45,517.63,2160.62,2235.8,450.46,2,1,2,5,0,0,135.16,1733.4,,,,,,,,,288.805,217.2868427908142,288.805,217.2868427908142,288.805,217.2868427908142,5.041831097079716,5.489281405202167,0.20468444962574367,True,False,False,False,False,False,True,False,False,False,False
2023-02-12,Brown's Bar,Beer,Miller,450.46,0.0,2235.8,1785.34,456.92,6,12,2,6,1,0,442.45,517.63,135.16,1733.4,,,,,,,342.69,179.7708699984511,342.69,179.7708699984511,342.69,179.7708699984511,3.9545917689274797,4.522366887886924,0.20138590844062945,True,False,False,False,False,False,True,False,False,False,False
2023-02-13,Brown's Bar,Beer,Miller,456.92,0.0,1785.34,1328.42,430.78,0,13,2,7,0,0,450.46,0.0,442.45,517.63,135.16,1733.4,,,,,449.9433333333333,7.248822892948844,371.2475,157.50291116357184,371.2475,157.50291116357184,2.9009870719776383,3.1923635452320225,0.25578557273531355,True,False,False,False,False,False,True,False,False,False,False
2023-02-25,Brown's Bar,Beer,Miller,430.78,0.0,1328.42,897.64,215.66,5,25,2,8,1,0,456.92,0.0,450.46,0.0,442.45,517.63,,,,,446.0533333333333,13.61576047576263,383.154,138.97553374605187,383.154,138.97553374605187,2.078929084255871,2.0927842262152576,0.32403604579440654,True,False,False,False,False,False,True,False,False,False,False
2023-02-28,Brown's Bar,Beer,Miller,215.66,0.0,897.64,681.98,219.34,1,28,2,9,0,0,430.78,0.0,456.92,0.0,450.46,0.0,,,,,367.78666666666663,132.39228426661936,355.2383333333333,141.86989059228412,355.2383333333333,141.86989059228412,3.1476968522108373,1.7635372259861548,0.2399848660197632,True,False,False,False,False,False,True,False,False,False,False
2023-03-03,Brown's Bar,Beer,Miller,219.34,0.0,681.98,462.64,370.54,4,3,3,9,0,0,215.66,0.0,430.78,0.0,456.92,0.0,,,,,288.5933333333333,123.15101190543807,335.82428571428574,139.32297583398832,335.82428571428574,139.32297583398832,2.099664155396206,1.377625203656674,0.3211514246390817,True,False,False,False,False,False,True,False,False,False,False
2023-03-10,Brown's Bar,Beer,Miller,370.54,0.0,462.64,92.1000000000005,92.1,4,10,3,10,0,0,219.34,0.0,215.66,0.0,430.78,0.0,135.16,1733.4,,,268.5133333333333,88.37684161211779,369.45,107.61780692184107,340.16375,129.5706551805947,0.24788717230984686,0.2492894843686575,0.7991976533517385,True,False,False,False,False,False,True,False,False,False,False
2023-03-11,Brown's Bar,Beer,Miller,92.1,0.0,92.1000000000005,5.40012479177676e-13,0.0,5,11,3,10,1,0,370.54,0.0,219.34,0.0,215.66,0.0,442.45,517.63,,,227.32666666666668,139.39170898347348,319.4,143.49713074947994,312.6011111111111,146.72176699832616,5.800348863347756e-15,1.690709076949518e-15,0.9892588614393071,True,False,False,False,False,False,True,False,False,False,False
2023-03-18,Brown's Bar,Beer,Miller,0.0,0.0,5.40012479177676e-13,5.40012479177676e-13,0.0,5,18,3,11,1,0,92.1,0.0,370.54,0.0,219.34,0.0,450.46,0.0,,,154.21333333333334,192.92102667499302,255.04857142857142,172.91638204910603,281.341,170.02147723482207,5.40012479177676e-13,2.1172927029270235e-15,0.0,True,False,False,False,False,False,True,False,False,False,False
