Date,Bar Name,Alcohol Type,Brand Name,Forecasted_Demand,Actual_Demand
2023-10-21,Brown's Bar,Whiskey,Jameson,343.94564650956346,199.38
2023-10-23,Brown's Bar,Whiskey,Jameson,352.2150470734938,492.97
2023-10-28,Brown's Bar,Whiskey,Jameson,360.09657221767725,323.44
2023-11-01,Brown's Bar,Whiskey,Jameson,353.50251130420565,496.39
2023-11-10,Brown's Bar,Whiskey,Jameson,291.2724153421892,418.64
2023-11-15,Brown's Bar,Whiskey,Jameson,333.05044197473353,373.47
2023-11-17,Brown's Bar,Whiskey,Jameson,345.7681464247724,585.12
2023-11-22,Brown's Bar,Whiskey,Jameson,331.16752926680545,140.21
2023-11-24,Brown's Bar,Whiskey,Jameson,341.6332943133317,443.99
2023-11-30,Brown's Bar,Whiskey,Jameson,321.50669158124816,226.85
2023-12-06,Brown's Bar,Whiskey,Jameson,343.31120770305773,428.02
2023-12-12,Brown's Bar,Whiskey,Jameson,343.95831720745394,462.8
2023-12-13,Brown's Bar,Whiskey,Jameson,337.99622991245565,295.9
2023-12-18,Brown's Bar,Whiskey,Jameson,380.8495280190333,934.85
2023-10-17,Brown's Bar,Whiskey,Jim Beam,344.5640466922252,198.62
2023-10-24,Brown's Bar,Whiskey,Jim Beam,329.1323028507255,219.59
2023-10-25,Brown's Bar,Whiskey,Jim Beam,339.87921011841786,459.96
2023-10-27,Brown's Bar,Whiskey,Jim Beam,316.5043256671469,475.54
2023-11-02,Brown's Bar,Whiskey,Jim Beam,64.44040962766724,0.0
2023-11-04,Brown's Bar,Whiskey,Jim Beam,169.50228571233035,547.98
2023-11-06,Brown's Bar,Whiskey,Jim Beam,557.7967236248511,960.19
2023-11-07,Brown's Bar,Whiskey,Jim Beam,286.1788407660032,277.64
2023-11-09,Brown's Bar,Whiskey,Jim Beam,229.26888598303134,344.07
2023-11-13,Brown's Bar,Whiskey,Jim Beam,372.4511278608107,548.19
2023-11-20,Brown's Bar,Whiskey,Jim Beam,397.07035021102996,312.54
2023-11-26,Brown's Bar,Whiskey,Jim Beam,340.76621411715905,466.06
2023-12-07,Brown's Bar,Whiskey,Jim Beam,353.1070537549034,203.45
2023-12-17,Brown's Bar,Whiskey,Jim Beam,381.54665597381154,0.0
2023-12-25,Brown's Bar,Whiskey,Jim Beam,344.58329951071465,352.59
2023-12-28,Brown's Bar,Whiskey,Jim Beam,331.50447434795603,174.65
2023-12-29,Brown's Bar,Whiskey,Jim Beam,286.64589124771265,165.09
2023-10-16,Brown's Bar,Wine,Barefoot,332.0109346959136,321.74
2023-10-19,Brown's Bar,Wine,Barefoot,337.64229354958616,167.12
2023-11-08,Brown's Bar,Wine,Barefoot,350.40881433373096,505.69
2023-11-11,Brown's Bar,Wine,Barefoot,334.61543118979637,549.76
2023-11-16,Brown's Bar,Wine,Barefoot,337.5022240011714,369.54
2023-11-18,Brown's Bar,Wine,Barefoot,391.0191428995708,381.27
2023-12-08,Brown's Bar,Wine,Barefoot,342.3732743886191,418.8
2023-12-09,Brown's Bar,Wine,Barefoot,442.02799469436104,705.05
2023-12-16,Brown's Bar,Wine,Barefoot,321.6084711120327,100.74
2023-12-19,Brown's Bar,Wine,Barefoot,320.17031132082127,109.2
2023-12-22,Brown's Bar,Wine,Barefoot,311.79606469184955,323.05
2023-12-24,Brown's Bar,Wine,Barefoot,221.39792147274338,0.0
2023-12-25,Brown's Bar,Wine,Barefoot,327.3152862844204,287.53
2023-12-31,Brown's Bar,Wine,Barefoot,301.9076329605415,155.61
2023-10-22,Brown's Bar,Wine,Sutter Home,401.1400669755958,408.67
2023-10-23,Brown's Bar,Wine,Sutter Home,403.39345635955164,437.81
2023-10-25,Brown's Bar,Wine,Sutter Home,331.8739375842823,137.49
2023-10-26,Brown's Bar,Wine,Sutter Home,325.34070054939076,421.53
2023-10-31,Brown's Bar,Wine,Sutter Home,321.89812309183407,117.54
2023-11-02,Brown's Bar,Wine,Sutter Home,328.6065831872408,311.54
2023-11-09,Brown's Bar,Wine,Sutter Home,309.0846026567735,321.54
2023-11-12,Brown's Bar,Wine,Sutter Home,323.0822776652856,160.28
2023-11-15,Brown's Bar,Wine,Sutter Home,358.6668892153649,329.76
2023-11-25,Brown's Bar,Wine,Sutter Home,345.49933623036736,373.49
2023-11-26,Brown's Bar,Wine,Sutter Home,327.3651219216819,179.96
2023-12-01,Brown's Bar,Wine,Sutter Home,316.90492315604985,128.53
2023-10-17,Brown's Bar,Wine,Yellow Tail,326.8580531743349,307.04
2023-10-18,Brown's Bar,Wine,Yellow Tail,330.4690770238047,271.7
2023-10-29,Brown's Bar,Wine,Yellow Tail,372.0293123079849,620.5
2023-11-01,Brown's Bar,Wine,Yellow Tail,334.49969002515843,207.92
2023-11-03,Brown's Bar,Wine,Yellow Tail,332.4007471462252,217.05
2023-11-10,Brown's Bar,Wine,Yellow Tail,354.73432166554954,314.57
2023-11-19,Brown's Bar,Wine,Yellow Tail,363.6639833453579,465.81
2023-11-20,Brown's Bar,Wine,Yellow Tail,324.98292822673056,0.0
2023-11-23,Brown's Bar,Wine,Yellow Tail,326.2272866250107,190.48
2023-11-28,Brown's Bar,Wine,Yellow Tail,345.7409593518669,434.71
2023-11-29,Brown's Bar,Wine,Yellow Tail,335.09200493567226,280.2
2023-12-02,Brown's Bar,Wine,Yellow Tail,331.1282213800644,312.9
2023-12-05,Brown's Bar,Wine,Yellow Tail,342.96316386538604,422.21
2023-12-12,Brown's Bar,Wine,Yellow Tail,336.22228771144023,1118.28
2023-12-13,Brown's Bar,Wine,Yellow Tail,226.16583452162905,269.05
2023-12-14,Brown's Bar,Wine,Yellow Tail,268.91560134346855,441.83
2023-12-29,Brown's Bar,Wine,Yellow Tail,38.42075572094687,0.0
2023-10-17,Johnson's Bar,Beer,Budweiser,386.1542023826097,164.22
2023-10-24,Johnson's Bar,Beer,Budweiser,352.135067021685,263.87
2023-10-28,Johnson's Bar,Beer,Budweiser,353.05674209534044,222.81
2023-11-03,Johnson's Bar,Beer,Budweiser,364.5289388902642,572.92
2023-11-09,Johnson's Bar,Beer,Budweiser,343.00743209479793,505.05
2023-11-20,Johnson's Bar,Beer,Budweiser,343.558223285204,561.06
2023-12-21,Johnson's Bar,Beer,Budweiser,342.2860871517674,463.88
2023-12-28,Johnson's Bar,Beer,Budweiser,333.1929444590692,228.55
2023-10-26,Johnson's Bar,Beer,Coors,320.6325317635442,227.55
2023-11-06,Johnson's Bar,Beer,Coors,354.84118062160434,455.53
2023-11-13,Johnson's Bar,Beer,Coors,335.6565034969742,545.49
2023-11-17,Johnson's Bar,Beer,Coors,253.17934781555223,460.66
2023-11-18,Johnson's Bar,Beer,Coors,284.66587627412906,0.0
2023-11-23,Johnson's Bar,Beer,Coors,323.95627944627586,126.81
2023-11-25,Johnson's Bar,Beer,Coors,316.2920659522859,176.85
2023-11-27,Johnson's Bar,Beer,Coors,372.1465660171724,107.4
2023-12-02,Johnson's Bar,Beer,Coors,364.99806379689977,413.06
2023-12-12,Johnson's Bar,Beer,Coors,356.086044792526,532.62
2023-12-14,Johnson's Bar,Beer,Coors,362.86569475589295,352.42
2023-12-19,Johnson's Bar,Beer,Coors,378.5500151677977,506.72
2023-12-26,Johnson's Bar,Beer,Coors,334.2692138436219,133.06
2023-10-18,Johnson's Bar,Beer,Heineken,359.75966577133084,326.71
2023-10-21,Johnson's Bar,Beer,Heineken,370.5608486329064,492.05
2023-10-25,Johnson's Bar,Beer,Heineken,347.7783843518469,233.23
2023-10-30,Johnson's Bar,Beer,Heineken,346.3618342800224,347.48
2023-10-31,Johnson's Bar,Beer,Heineken,338.469404856521,356.8
2023-11-04,Johnson's Bar,Beer,Heineken,349.59022446329226,457.05
2023-11-11,Johnson's Bar,Beer,Heineken,340.96918968327736,321.93
2023-11-12,Johnson's Bar,Beer,Heineken,350.09699676979835,423.32
2023-11-15,Johnson's Bar,Beer,Heineken,339.009256783678,599.08
2023-11-30,Johnson's Bar,Beer,Heineken,334.3919852359992,134.35
2023-12-06,Johnson's Bar,Beer,Heineken,341.26446578561655,173.61
2023-12-15,Johnson's Bar,Beer,Heineken,360.5724601691401,227.7
2023-12-17,Johnson's Bar,Beer,Heineken,379.30991134546304,510.43
2023-12-20,Johnson's Bar,Beer,Heineken,340.6695155379053,497.3
2023-12-24,Johnson's Bar,Beer,Heineken,335.3443140217879,522.49
2023-10-20,Johnson's Bar,Beer,Miller,326.6705646509547,304.07
2023-10-23,Johnson's Bar,Beer,Miller,363.7050794831885,540.8
2023-10-27,Johnson's Bar,Beer,Miller,371.8160937045141,510.5
2023-11-02,Johnson's Bar,Beer,Miller,289.18849734635023,139.61
2023-11-07,Johnson's Bar,Beer,Miller,318.8639745950603,296.27
2023-11-08,Johnson's Bar,Beer,Miller,338.576949500001,282.75
2023-11-16,Johnson's Bar,Beer,Miller,351.24949815593993,178.56
2023-11-19,Johnson's Bar,Beer,Miller,352.8001115330494,590.85
2023-11-24,Johnson's Bar,Beer,Miller,344.13865525671525,374.61
2023-11-26,Johnson's Bar,Beer,Miller,341.35714731726813,363.94
2023-11-28,Johnson's Bar,Beer,Miller,319.09459301060133,367.63
2023-12-05,Johnson's Bar,Beer,Miller,370.8647907108967,519.95
2023-12-11,Johnson's Bar,Beer,Miller,83.49675393690092,52.81
2023-12-13,Johnson's Bar,Beer,Miller,41.45585146946423,0.0
2023-12-16,Johnson's Bar,Beer,Miller,75.25861945826446,0.0
2023-10-22,Johnson's Bar,Rum,Bacardi,321.8372400018139,409.36
2023-10-23,Johnson's Bar,Rum,Bacardi,351.9278014629516,496.36
2023-10-28,Johnson's Bar,Rum,Bacardi,354.0151049841648,524.11
2023-11-07,Johnson's Bar,Rum,Bacardi,364.5000114237081,312.9
2023-11-14,Johnson's Bar,Rum,Bacardi,331.6235509393262,237.24
2023-11-19,Johnson's Bar,Rum,Bacardi,324.46704732212595,113.39
2023-11-21,Johnson's Bar,Rum,Bacardi,369.66270552924334,325.52
2023-11-25,Johnson's Bar,Rum,Bacardi,342.9091031355812,216.73
2023-11-29,Johnson's Bar,Rum,Bacardi,353.4034628861165,502.67
2023-12-10,Johnson's Bar,Rum,Bacardi,342.9679880343981,116.9
2023-12-11,Johnson's Bar,Rum,Bacardi,352.92573360609026,193.93
2023-12-16,Johnson's Bar,Rum,Bacardi,346.92120350731693,503.76
2023-12-19,Johnson's Bar,Rum,Bacardi,341.2298329658749,355.66
2023-10-18,Johnson's Bar,Rum,Captain Morgan,351.40485181813807,274.56
2023-10-21,Johnson's Bar,Rum,Captain Morgan,355.5041320277457,250.01
2023-10-27,Johnson's Bar,Rum,Captain Morgan,376.59053479282767,466.62
2023-10-29,Johnson's Bar,Rum,Captain Morgan,340.7861861719091,308.31
2023-11-01,Johnson's Bar,Rum,Captain Morgan,348.5532245330771,479.78
2023-11-08,Johnson's Bar,Rum,Captain Morgan,342.8484465552218,307.11
2023-11-18,Johnson's Bar,Rum,Captain Morgan,343.1369438894845,0.0
2023-11-23,Johnson's Bar,Rum,Captain Morgan,341.38217822132674,360.96
2023-11-27,Johnson's Bar,Rum,Captain Morgan,335.2928339225093,324.05
2023-11-30,Johnson's Bar,Rum,Captain Morgan,336.68521577993806,243.56
2023-12-01,Johnson's Bar,Rum,Captain Morgan,351.32025744472276,389.49
2023-12-03,Johnson's Bar,Rum,Captain Morgan,358.17502692851366,459.02
2023-12-08,Johnson's Bar,Rum,Captain Morgan,350.5891929702361,427.38
2023-12-09,Johnson's Bar,Rum,Captain Morgan,365.00730447610874,223.65
2023-12-18,Johnson's Bar,Rum,Captain Morgan,311.3616093750784,220.68
2023-12-26,Johnson's Bar,Rum,Captain Morgan,326.1349474006676,227.77
2023-12-28,Johnson's Bar,Rum,Captain Morgan,335.49511966386945,138.5
2023-10-19,Johnson's Bar,Rum,Malibu,343.54695923441784,343.13
2023-10-20,Johnson's Bar,Rum,Malibu,334.6722378564013,187.49
2023-10-25,Johnson's Bar,Rum,Malibu,335.86929174241186,286.83
2023-11-05,Johnson's Bar,Rum,Malibu,371.93229582158915,433.24
2023-11-06,Johnson's Bar,Rum,Malibu,340.8729025680625,575.52
2023-11-11,Johnson's Bar,Rum,Malibu,341.4234282024938,445.17
2023-11-12,Johnson's Bar,Rum,Malibu,350.9537154841961,409.56
2023-11-15,Johnson's Bar,Rum,Malibu,339.41717705582846,389.06
2023-11-20,Johnson's Bar,Rum,Malibu,352.1662535674284,484.24
2023-11-24,Johnson's Bar,Rum,Malibu,352.96094577147585,433.68
2023-12-04,Johnson's Bar,Rum,Malibu,356.72753625852107,492.64
2023-12-06,Johnson's Bar,Rum,Malibu,391.685895034937,530.8
2023-12-14,Johnson's Bar,Rum,Malibu,350.81454706993816,204.13
2023-12-17,Johnson's Bar,Rum,Malibu,329.8089921585503,174.28
2023-12-20,Johnson's Bar,Rum,Malibu,338.40581451717816,395.06
2023-12-22,Johnson's Bar,Rum,Malibu,335.4508625063959,236.15
2023-12-23,Johnson's Bar,Rum,Malibu,337.2352877106317,0.0
2023-12-25,Johnson's Bar,Rum,Malibu,341.3553272333552,278.16
2023-10-20,Johnson's Bar,Vodka,Absolut,333.5613757179376,199.93
2023-10-25,Johnson's Bar,Vodka,Absolut,329.39762512498044,503.39
2023-11-10,Johnson's Bar,Vodka,Absolut,340.68692799236106,480.6
2023-11-12,Johnson's Bar,Vodka,Absolut,340.20776277929497,578.37
2023-11-15,Johnson's Bar,Vodka,Absolut,349.16339032719077,248.55
2023-11-19,Johnson's Bar,Vodka,Absolut,341.03595454277087,507.61
2023-11-21,Johnson's Bar,Vodka,Absolut,339.806012874785,0.0
2023-11-23,Johnson's Bar,Vodka,Absolut,338.2226345747289,253.08
2023-12-02,Johnson's Bar,Vodka,Absolut,339.67778230274365,173.92
2023-12-03,Johnson's Bar,Vodka,Absolut,350.56488645370086,161.34
2023-12-04,Johnson's Bar,Vodka,Absolut,387.7203451168205,137.43
2023-12-10,Johnson's Bar,Vodka,Absolut,347.50446790914685,340.37
2023-12-11,Johnson's Bar,Vodka,Absolut,342.58117875581604,556.53
2023-10-23,Johnson's Bar,Vodka,Grey Goose,343.8044010135221,555.1
2023-10-31,Johnson's Bar,Vodka,Grey Goose,354.98779232367633,501.14
2023-11-01,Johnson's Bar,Vodka,Grey Goose,362.9334596020677,397.81
2023-11-02,Johnson's Bar,Vodka,Grey Goose,376.7272817851731,379.9
2023-11-05,Johnson's Bar,Vodka,Grey Goose,367.7017205715008,540.85
2023-11-14,Johnson's Bar,Vodka,Grey Goose,347.0112107985925,533.5
2023-11-17,Johnson's Bar,Vodka,Grey Goose,362.9555377279156,103.91
2023-11-20,Johnson's Bar,Vodka,Grey Goose,352.6625849494904,462.31
2023-11-26,Johnson's Bar,Vodka,Grey Goose,337.49655538231724,199.4
2023-12-09,Johnson's Bar,Vodka,Grey Goose,352.1672271001438,554.74
2023-12-14,Johnson's Bar,Vodka,Grey Goose,337.1239667738,350.14
2023-12-17,Johnson's Bar,Vodka,Grey Goose,330.3411118684443,0.0
2023-12-25,Johnson's Bar,Vodka,Grey Goose,311.9870547420801,161.73
2023-12-28,Johnson's Bar,Vodka,Grey Goose,369.55343087089415,584.81
2023-12-29,Johnson's Bar,Vodka,Grey Goose,336.83588570355073,439.48
2023-12-30,Johnson's Bar,Vodka,Grey Goose,344.71812361171203,543.73
2023-10-26,Johnson's Bar,Vodka,Smirnoff,345.94137783396843,344.8
2023-11-08,Johnson's Bar,Vodka,Smirnoff,319.326304820518,206.66
2023-11-16,Johnson's Bar,Vodka,Smirnoff,324.49576259776217,299.38
2023-11-18,Johnson's Bar,Vodka,Smirnoff,351.58411462307816,484.73
2023-11-22,Johnson's Bar,Vodka,Smirnoff,335.9609443479403,451.46
2023-11-24,Johnson's Bar,Vodka,Smirnoff,338.62960091738,288.39
2023-12-05,Johnson's Bar,Vodka,Smirnoff,348.0092940312284,355.77
2023-12-08,Johnson's Bar,Vodka,Smirnoff,354.8121286087953,325.25
2023-10-16,Johnson's Bar,Whiskey,Jack Daniels,353.5300197126881,517.12
2023-10-26,Johnson's Bar,Whiskey,Jack Daniels,335.3402398125554,432.54
2023-10-30,Johnson's Bar,Whiskey,Jack Daniels,339.7625850259894,288.36
2023-11-09,Johnson's Bar,Whiskey,Jack Daniels,332.36327541088656,495.93
2023-11-29,Johnson's Bar,Whiskey,Jack Daniels,324.6941624017465,183.93
2023-12-04,Johnson's Bar,Whiskey,Jack Daniels,341.244794471065,279.2
2023-12-05,Johnson's Bar,Whiskey,Jack Daniels,341.03242951821863,594.99
2023-12-18,Johnson's Bar,Whiskey,Jack Daniels,334.78915093050443,151.35
2023-12-22,Johnson's Bar,Whiskey,Jack Daniels,330.52936041657745,0.0
2023-12-25,Johnson's Bar,Whiskey,Jack Daniels,397.7651165309987,551.68
2023-12-26,Johnson's Bar,Whiskey,Jack Daniels,357.08571538853533,338.71
2023-10-29,Johnson's Bar,Whiskey,Jameson,106.69200382337155,120.84
2023-11-04,Johnson's Bar,Whiskey,Jameson,364.53711863729836,218.16
2023-11-07,Johnson's Bar,Whiskey,Jameson,340.57882778948135,485.34
2023-11-08,Johnson's Bar,Whiskey,Jameson,234.9432347757497,294.01
2023-11-10,Johnson's Bar,Whiskey,Jameson,347.50576534251957,150.44
2023-11-14,Johnson's Bar,Whiskey,Jameson,340.7191435125807,105.49
2023-11-15,Johnson's Bar,Whiskey,Jameson,343.92283142597444,223.34
2023-11-17,Johnson's Bar,Whiskey,Jameson,367.1435045417536,378.84
2023-11-22,Johnson's Bar,Whiskey,Jameson,337.1105844475985,563.25
2023-11-30,Johnson's Bar,Whiskey,Jameson,334.792523997787,126.67
2023-12-14,Johnson's Bar,Whiskey,Jameson,323.21860095930253,130.75
2023-12-19,Johnson's Bar,Whiskey,Jameson,329.9861620675403,506.03
2023-12-24,Johnson's Bar,Whiskey,Jameson,168.384317165995,121.89
2023-10-18,Johnson's Bar,Whiskey,Jim Beam,329.25076925146067,104.64
2023-10-24,Johnson's Bar,Whiskey,Jim Beam,344.164824472528,227.15
2023-11-01,Johnson's Bar,Whiskey,Jim Beam,328.1982775020724,485.94
2023-11-02,Johnson's Bar,Whiskey,Jim Beam,338.44355924417505,499.61
2023-11-03,Johnson's Bar,Whiskey,Jim Beam,336.4169436175206,484.6
2023-11-06,Johnson's Bar,Whiskey,Jim Beam,349.220259411297,261.9
2023-11-11,Johnson's Bar,Whiskey,Jim Beam,336.5577940855846,464.01
2023-11-12,Johnson's Bar,Whiskey,Jim Beam,368.17723725853585,318.81
2023-11-13,Johnson's Bar,Whiskey,Jim Beam,341.3405034935076,137.9
2023-11-18,Johnson's Bar,Whiskey,Jim Beam,365.7289742120378,234.77
2023-11-19,Johnson's Bar,Whiskey,Jim Beam,366.37827193051004,162.99
2023-11-25,Johnson's Bar,Whiskey,Jim Beam,361.0664915063513,531.12
2023-11-26,Johnson's Bar,Whiskey,Jim Beam,334.58601560521777,476.39
2023-12-06,Johnson's Bar,Whiskey,Jim Beam,220.56791769135205,172.85
2023-12-07,Johnson's Bar,Whiskey,Jim Beam,346.36199883233303,368.47
2023-12-11,Johnson's Bar,Whiskey,Jim Beam,346.75681333693217,309.62
2023-10-16,Johnson's Bar,Wine,Barefoot,348.2739631550401,282.11
2023-10-27,Johnson's Bar,Wine,Barefoot,347.23669556913336,135.67
2023-10-28,Johnson's Bar,Wine,Barefoot,336.0592972088489,552.11
2023-11-13,Johnson's Bar,Wine,Barefoot,327.2392227417989,0.0
2023-11-23,Johnson's Bar,Wine,Barefoot,339.5602435039823,237.71
2023-12-16,Johnson's Bar,Wine,Barefoot,331.07061459857306,348.76
2023-12-21,Johnson's Bar,Wine,Barefoot,345.45187506873043,327.64
2023-11-02,Johnson's Bar,Wine,Sutter Home,351.42062500590254,338.49
2023-11-17,Johnson's Bar,Wine,Sutter Home,348.2192632456395,476.88
2023-11-22,Johnson's Bar,Wine,Sutter Home,360.8423507021121,486.5
2023-11-26,Johnson's Bar,Wine,Sutter Home,388.9465248003945,574.68
2023-11-27,Johnson's Bar,Wine,Sutter Home,342.4603208796967,302.94
2023-11-30,Johnson's Bar,Wine,Sutter Home,330.6032294869973,278.89
2023-12-07,Johnson's Bar,Wine,Sutter Home,314.8077139083626,468.15
2023-12-13,Johnson's Bar,Wine,Sutter Home,303.27784141229796,122.37
2023-12-15,Johnson's Bar,Wine,Sutter Home,320.4709810337955,538.09
2023-12-17,Johnson's Bar,Wine,Sutter Home,350.59873574734013,105.88
2023-12-29,Johnson's Bar,Wine,Sutter Home,323.7444055688902,196.65
2023-10-17,Johnson's Bar,Wine,Yellow Tail,342.70750077176774,356.81
2023-10-19,Johnson's Bar,Wine,Yellow Tail,351.90597877377985,452.99
2023-10-21,Johnson's Bar,Wine,Yellow Tail,334.8030965981272,535.92
2023-10-22,Johnson's Bar,Wine,Yellow Tail,342.19729590967574,465.05
2023-10-25,Johnson's Bar,Wine,Yellow Tail,343.5099328603907,262.86
2023-10-30,Johnson's Bar,Wine,Yellow Tail,336.34538515458684,255.67
2023-11-01,Johnson's Bar,Wine,Yellow Tail,326.1812097822253,161.33
2023-11-07,Johnson's Bar,Wine,Yellow Tail,342.06191654463566,388.88
2023-11-10,Johnson's Bar,Wine,Yellow Tail,344.95063182076797,499.52
2023-11-20,Johnson's Bar,Wine,Yellow Tail,331.6354076586942,208.35
2023-11-28,Johnson's Bar,Wine,Yellow Tail,331.3835448382984,413.25
2023-12-01,Johnson's Bar,Wine,Yellow Tail,328.9173604599144,294.0
2023-12-04,Johnson's Bar,Wine,Yellow Tail,314.03303550447504,108.32
2023-12-05,Johnson's Bar,Wine,Yellow Tail,334.6764865699769,207.15
2023-12-08,Johnson's Bar,Wine,Yellow Tail,350.6816386896873,554.41
2023-12-12,Johnson's Bar,Wine,Yellow Tail,292.4091229229495,344.68
2023-12-22,Johnson's Bar,Wine,Yellow Tail,201.8956878206487,228.74
2023-10-24,Smith's Bar,Beer,Budweiser,370.59883708469005,579.0
2023-10-28,Smith's Bar,Beer,Budweiser,370.22968912516797,374.15
2023-11-09,Smith's Bar,Beer,Budweiser,353.1722892283941,354.86
2023-11-24,Smith's Bar,Beer,Budweiser,329.80581923249173,188.32
2023-11-27,Smith's Bar,Beer,Budweiser,339.348692859192,442.91
2023-12-06,Smith's Bar,Beer,Budweiser,336.9556773782086,220.23
2023-12-18,Smith's Bar,Beer,Budweiser,342.85877144786144,159.03
2023-12-21,Smith's Bar,Beer,Budweiser,344.6251190096607,548.57
2023-10-19,Smith's Bar,Beer,Coors,274.8766671650755,420.04
2023-11-04,Smith's Bar,Beer,Coors,81.34290928925542,489.99
2023-11-29,Smith's Bar,Beer,Coors,318.309242099556,283.46
2023-12-03,Smith's Bar,Beer,Coors,353.1247271940166,207.4
2023-12-07,Smith's Bar,Beer,Coors,317.2207261186893,446.28
2023-12-19,Smith's Bar,Beer,Coors,330.9422238508921,368.61
2023-11-01,Smith's Bar,Beer,Heineken,340.53291641058786,425.12
2023-11-06,Smith's Bar,Beer,Heineken,341.59081956297314,363.32
2023-11-08,Smith's Bar,Beer,Heineken,346.1859672374922,206.23
2023-11-16,Smith's Bar,Beer,Heineken,329.88605519010537,101.89
2023-11-18,Smith's Bar,Beer,Heineken,342.86388792130924,107.31
2023-11-19,Smith's Bar,Beer,Heineken,366.6078889315162,462.86
2023-11-21,Smith's Bar,Beer,Heineken,336.2372675384918,295.78
2023-11-28,Smith's Bar,Beer,Heineken,336.71733976077064,583.95
2023-12-05,Smith's Bar,Beer,Heineken,379.16657613338174,567.17
2023-12-14,Smith's Bar,Beer,Heineken,354.3536396160943,502.13
2023-12-15,Smith's Bar,Beer,Heineken,260.3141230998091,322.8
2023-10-16,Smith's Bar,Beer,Miller,333.4410793260184,308.54
2023-10-17,Smith's Bar,Beer,Miller,333.001430883273,487.04
2023-10-18,Smith's Bar,Beer,Miller,71.28157124520014,0.0
2023-10-26,Smith's Bar,Beer,Miller,98.72649265173717,0.0
2023-10-31,Smith's Bar,Beer,Miller,111.69558630042023,294.73
2023-11-10,Smith's Bar,Beer,Miller,367.09613974879903,275.38
2023-11-11,Smith's Bar,Beer,Miller,356.21527890811404,490.41
2023-11-14,Smith's Bar,Beer,Miller,187.12217848635777,162.28
2023-12-10,Smith's Bar,Beer,Miller,123.26298693200027,196.23
2023-12-12,Smith's Bar,Beer,Miller,360.79978435008985,585.25
2023-12-13,Smith's Bar,Beer,Miller,345.1868137036933,165.16
2023-12-16,Smith's Bar,Beer,Miller,337.23844135308264,437.32
2023-12-20,Smith's Bar,Beer,Miller,166.66710238701705,0.0
2023-10-18,Smith's Bar,Rum,Bacardi,332.17250543899985,392.98
2023-10-22,Smith's Bar,Rum,Bacardi,330.87675066674115,176.56
2023-10-25,Smith's Bar,Rum,Bacardi,307.40565546552426,107.39
2023-11-01,Smith's Bar,Rum,Bacardi,347.79734845873156,454.3
2023-11-02,Smith's Bar,Rum,Bacardi,345.7755563198114,391.04
2023-11-17,Smith's Bar,Rum,Bacardi,343.6201337787581,302.33
2023-11-22,Smith's Bar,Rum,Bacardi,344.0289447889342,266.3
2023-11-24,Smith's Bar,Rum,Bacardi,349.9054219335825,202.39
2023-11-30,Smith's Bar,Rum,Bacardi,341.73393170502726,176.2
2023-12-07,Smith's Bar,Rum,Bacardi,349.6625401539817,340.5
2023-12-13,Smith's Bar,Rum,Bacardi,357.59440361506574,537.36
2023-12-16,Smith's Bar,Rum,Bacardi,330.78089639753284,591.95
2023-12-17,Smith's Bar,Rum,Bacardi,342.3989471933349,186.2
2023-12-21,Smith's Bar,Rum,Bacardi,328.3243439705527,304.1
2023-12-22,Smith's Bar,Rum,Bacardi,307.91929953463983,0.0
2023-12-25,Smith's Bar,Rum,Bacardi,337.4265089954231,216.66
2023-12-26,Smith's Bar,Rum,Bacardi,316.7199374353846,356.27
2023-10-16,Smith's Bar,Rum,Captain Morgan,343.30887876386237,265.44
2023-10-19,Smith's Bar,Rum,Captain Morgan,348.1915793789752,492.81
2023-10-24,Smith's Bar,Rum,Captain Morgan,262.03718767492774,273.75
2023-10-29,Smith's Bar,Rum,Captain Morgan,86.79461631501219,0.0
2023-11-04,Smith's Bar,Rum,Captain Morgan,100.66150319583147,0.0
2023-11-08,Smith's Bar,Rum,Captain Morgan,97.14911665281834,0.0
2023-11-10,Smith's Bar,Rum,Captain Morgan,97.26206773619808,477.53
2023-11-12,Smith's Bar,Rum,Captain Morgan,332.8735526099564,465.37
2023-11-25,Smith's Bar,Rum,Captain Morgan,333.79743143743383,198.89
2023-11-26,Smith's Bar,Rum,Captain Morgan,302.32694122133836,186.65
2023-12-11,Smith's Bar,Rum,Captain Morgan,168.34835498866445,102.6
2023-12-20,Smith's Bar,Rum,Captain Morgan,88.0778001542884,0.0
2023-12-24,Smith's Bar,Rum,Captain Morgan,119.09125119704468,508.91
2023-10-21,Smith's Bar,Rum,Malibu,350.3014265927373,351.82
2023-10-23,Smith's Bar,Rum,Malibu,345.85029378487167,109.86
2023-10-27,Smith's Bar,Rum,Malibu,330.6880594391901,112.42
2023-10-30,Smith's Bar,Rum,Malibu,329.39322631542404,190.22
2023-11-07,Smith's Bar,Rum,Malibu,342.4119476080834,512.96
2023-11-20,Smith's Bar,Rum,Malibu,342.31710008283466,596.46
2023-11-29,Smith's Bar,Rum,Malibu,321.903423726283,110.11
2023-12-03,Smith's Bar,Rum,Malibu,351.7942978461006,299.69
2023-12-04,Smith's Bar,Rum,Malibu,334.64845959614803,252.46
2023-12-05,Smith's Bar,Rum,Malibu,215.10037978840262,176.67
2023-12-06,Smith's Bar,Rum,Malibu,72.47881442072371,0.0
2023-12-08,Smith's Bar,Rum,Malibu,76.32289219518086,0.0
2023-12-15,Smith's Bar,Rum,Malibu,102.67580671536635,0.0
